  2 336.841100  90.043600   .653113   .086500 2 15.580 10 1  .3053
  2 336.841100  90.043600   .653113 -1.590500 2 15.420 10 1  .0530
  2 336.841100  90.043600   .653113  -.332700 2 16.000 10 1  .1669
  2 336.841100  90.043600   .653113   .925000 2 15.920 10 1 -.6703
  2 336.841100  90.043600   .653113   .086500 2 15.500 10 1 -.9442
  2 336.841100  90.043600   .653113 -1.171300 2 15.580 10 1 1.5035
  2 336.841100  90.043600   .653113 -2.009800 2 15.580 10 1 -.0984
  2 336.841100  90.043600   .653113 -1.171300 2 15.420 10 1 -.4144
  2 336.841100  90.043600   .653113 -1.171300 2 15.830 10 1 -.4485
  2 336.841100  90.043600   .653113   .505800 2 15.670 10 2  .7869
  2 376.993600  90.043600   .730966  -.752000 1 15.750 10 1  .6658
  2 376.993600  90.043600   .730966 -1.171300 1 15.580 10 1  .3985
  2 336.841100  90.043600   .653113  -.332700 2 15.750 10 1 -.7478
  2 376.993600  90.043600   .730966  1.344300 1 15.830 10 1 -.3536
  2 336.841100  90.043600   .653113  -.752000 2 15.670 10 1  .3565
  2 336.841100  90.043600   .653113 -2.009800 2 15.580 10 3 -.4454
  2 376.993600  90.043600   .730966  -.752000 1 15.580 10 1 -.2677
  2 336.841100  90.043600   .653113 -2.009800 2 16.080 10 1  .1623
  2 336.841100  90.043600   .653113   .086500 2 15.670 10 2 -1.022
  3 448.336400  94.992000   .637807   .086500 2 15.830 10 1 1.6083
  3 542.723800  94.992000   .772084  -.752000 1 16.330 10 1 -.9079
  3 542.723800  94.992000   .772084  1.344300 1 15.580 10 2 -.3796
  3 448.336400  94.992000   .637807   .505800 2 16.250 11 1 2.0280
  3 448.336400  94.992000   .637807   .505800 2 16.000 10 1  .0580
  3 542.723800  94.992000   .772084   .086500 1 16.170 10 1  .3145
  3 542.723800  94.992000   .772084 -1.171300 1 16.250 10 1  .7649
  3 544.973900  94.992000   .775285  -.752000 2 15.500  9 1 -.4736
  3 542.723800  94.992000   .772084   .505800 1 16.250 11 1 1.2885
  3 448.336400  94.992000   .637807  -.332700 2 15.920 10 1 -.8085
  3 448.336400  94.992000   .637807   .086500 2 15.920 10 1 1.7376
  3 542.723800  94.992000   .772084   .925000 1 15.920 10 1 1.9521
  3 448.336400  94.992000   .637807   .505800 2 16.170 10 1 1.6644
  3 448.336400  94.992000   .637807 -1.590500 2 15.830 10 1 1.5792
  3 542.723800  94.992000   .772084   .086500 1 16.170 10 1 -.2632
  3 448.336400  94.992000   .637807   .086500 2 16.000 10 1 1.2915
  3 448.336400  94.992000   .637807   .505800 2 16.000 10 1 -1.022
  3 448.336400  94.992000   .637807   .505800 2 16.170 10 1 1.7376
  3 542.723800  94.992000   .772084  1.344300 1 15.420 10 1  .8428
  3 544.973900  94.992000   .775285 -2.009800 2 15.750  9 1 -.7472
  3 542.723800  94.992000   .772084   .925000 1 15.750 10 1 1.1403
  3 448.336400  94.992000   .637807  -.332700 2 15.920 10 1  .7591
  3 448.336400  94.992000   .637807  -.752000 2 16.000 11 2  .7417
  3 448.336400  94.992000   .637807   .505800 2 16.250 11 1 1.3149
  3 544.973900  94.992000   .775285  -.332700 2 15.750  9 1 -.5711
  3 448.336400  94.992000   .637807  1.344300 2 15.920 10 1  .0942
  3 542.723800  94.992000   .772084   .086500 1 16.080 10 1  .6658
  3 542.723800  94.992000   .772084  -.332700 1 15.500 10 1 1.5264
  3 542.723800  94.992000   .772084   .505800 1 16.080 10 1  .6338
  3 544.973900  94.992000   .775285 -1.171300 1 15.500  9 1  .3581
  3 448.336400  94.992000   .637807  -.332700 2 16.000 10 1  .1663
  3 542.723800  94.992000   .772084   .086500 1 16.330 11 1 -.3423
  3 542.723800  94.992000   .772084  -.332700 1 16.000 10 1  .8492
  3 448.336400  94.992000   .637807  -.332700 2 16.250 11 1 -.8923
  3 542.723800  94.992000   .772084   .086500 1 16.330 11 1 -.2991
  3 544.973900  94.992000   .775285 -2.009800 1 15.750  9 2 -1.017
  4 622.151500  75.092100   .509702   .086500 2 16.170 10 1  .5319
  4 753.131800  75.092100   .617008  1.344300 1 15.420 10 1  .3691
  4 753.131800  75.092100   .617008   .505800 1 16.170 11 1 -.7840
  4 622.151500  75.092100   .509702  -.752000 2 15.420 10 1 1.0512
  4 622.151500  75.092100   .509702   .086500 2 16.000 11 1 2.1660
  4 756.254200  75.092100   .619566 -1.171300 1 16.000  9 1  .1108
  4 753.131800  75.092100   .617008 -2.009800 1 15.330 10 1 -.7214
  4 622.151500  75.092100   .509702   .086500 2 16.250 11 1  .4822
  4 622.151500  75.092100   .509702 -1.171300 2 15.670 10 1 -.6963
  4 753.131800  75.092100   .617008   .086500 1 16.000 10 1 1.5264
  4 622.151500  75.092100   .509702   .505800 2 15.420 10 1 -.3588
  4 753.131800  75.092100   .617008 -1.171300 1 16.170 11 1 1.3971
  4 622.151500  75.092100   .509702 -1.171300 2 15.330 10 3  .4972
  4 753.131800  75.092100   .617008 -2.009800 1 15.500 10 1 1.6617
  4 753.131800  75.092100   .617008   .086500 1 15.420 10 1 1.2935
  4 622.151500  75.092100   .509702   .086500 2 15.830 10 1  .0440
  5 775.139100 115.779300   .910601  -.332700 2 15.920 10 1  .4758
  5 720.253400 115.779300   .846124  -.332700 1 15.500  9 1 1.4499
  5 775.139100 115.779300   .910601  -.332700 2 16.170 10 1  .3420
  5 775.139100 115.779300   .910601  -.332700 2 16.330 10 1  .8861
  5 720.253400 115.779300   .846124   .086500 1 15.920 10 1 1.0540
  5 775.139100 115.779300   .910601   .505800 2 16.170 10 1 1.1931
  5 775.139100 115.779300   .910601   .505800 2 15.830 10 1  .7373
  5 685.135600 115.779300   .804869  -.332700 2 16.250 11 1  .8209
  5 720.253400 115.779300   .846124  1.344300 1 15.830 10 1  .5331
  5 775.139100 115.779300   .910601   .086500 2 15.670 10 1 1.8987
  5 720.253400 115.779300   .846124  -.332700 1 15.420 10 1  .1864
  5 725.628000 115.779300   .852437   .505800 1 16.000 11 1  .9548
  5 720.253400 115.779300   .846124   .505800 1 15.830 10 1  .1072
  5 720.253400 115.779300   .846124  1.344300 1 15.670 10 1  .1811
  5 720.253400 115.779300   .846124 -1.590500 1 16.080 10 1 1.0512
  5 775.139100 115.779300   .910601 -1.171300 2 15.420 10 1 1.9521
  5 775.139100 115.779300   .910601  -.332700 2 16.080 10 1 1.3413
  5 775.139100 115.779300   .910601   .086500 2 15.580 10 1  .4219
  5 720.253400 115.779300   .846124 -1.590500 1 15.750 10 1  .0336
  5 725.628000 115.779300   .852437   .505800 1 16.250 11 1 -.3643
  5 775.139100 115.779300   .910601  1.344300 2 15.500 10 1  .4018
  5 720.253400 115.779300   .846124   .505800 1 15.580 10 1  .6852
  5 685.135600 115.779300   .804869   .505800 2 16.330 11 1  .0414
  5 720.253400 115.779300   .846124   .086500 1 15.580 10 1 -.0984
  5 720.253400 115.779300   .846124   .505800 1 16.250 10 1 1.1403
  5 685.135600 115.779300   .804869  -.332700 2 16.330 11 1  .0336
  5 775.139100 115.779300   .910601  -.332700 2 15.920 10 1 -.5006
  5 720.253400 115.779300   .846124  1.344300 1 16.000 10 1 -.1075
  5 720.253400 115.779300   .846124  -.332700 1 15.920 10 1 -.2149
  5 775.139100 115.779300   .910601 -2.009800 2 15.920 10 1  .5507
  5 775.139100 115.779300   .910601  1.344300 2 15.670 10 1  .6060
  5 720.253400 115.779300   .846124  1.344300 1 15.750 10 1 1.0076
  6 563.995100  40.191000   .323563   .505800 2 16.000  9 1 1.3413
  6 523.619300  40.191000   .300399   .925000 1 16.250 11 1 1.1403
  6 523.619300  40.191000   .300399   .505800 1 15.920 10 1 -.5335
  6 523.619300  40.191000   .300399  -.332700 1 15.830 10 1  .0882
  6 523.619300  40.191000   .300399   .925000 1 16.080 10 1  .0798
  6 523.619300  40.191000   .300399  -.752000 1 16.080 10 1  .1329
  6 505.281700  40.191000   .289879  1.344300 2 15.750 10 1 -.4047
  6 523.619300  40.191000   .300399   .086500 1 16.000 10 1  .6421
  6 610.686700  40.191000   .350350  -.752000 1 15.500  9 1  .0099
  6 505.281700  40.191000   .289879 -2.009800 2 16.170 10 1  .6852
  6 563.995100  40.191000   .323563   .925000 2 16.330  9 1 -.2297
  6 523.619300  40.191000   .300399  -.332700 1 15.920 10 1 -.2399
  6 505.281700  40.191000   .289879   .086500 2 15.750 10 1  .6499
  6 563.995100  40.191000   .323563 -1.590500 2 15.750  9 1 -.0192
  6 563.995100  40.191000   .323563  -.332700 2 15.420  9 1 -.0380
  6 523.619300  40.191000   .300399   .086500 1 15.920 10 2 -.9343
  6 505.281700  40.191000   .289879  1.344300 2 15.830 10 1  .7971
  6 523.619300  40.191000   .300399   .086500 1 16.250 10 1 -.3800
  6 505.281700  40.191000   .289879  -.332700 2 15.580 10 1  .3226
  6 505.281700  40.191000   .289879  -.332700 2 16.170 10 1 -1.117
  6 505.281700  40.191000   .289879  -.332700 2 16.330 10 1 -.2791
  6 505.281700  40.191000   .289879  -.332700 2 15.920 10 1 1.3914
  6 523.619300  40.191000   .300399   .086500 1 15.420 10 1 -.5225
  6 505.281700  40.191000   .289879  -.752000 2 15.670 10 2 -.3008
  6 523.619300  40.191000   .300399  -.752000 1 15.830 10 1  .8133
  6 523.619300  40.191000   .300399   .086500 1 15.920 10 1 -.9160
  6 523.619300  40.191000   .300399  1.344300 1 16.080 11 1  .9453
  6 505.281700  40.191000   .289879   .925000 2 15.670 10 1 -.3146
  6 523.619300  40.191000   .300399  1.344300 1 16.000 10 1 -.6967
  6 523.619300  40.191000   .300399   .505800 1 16.250 11 1  .3976
  6 523.619300  40.191000   .300399   .505800 1 15.420 10 1  .4759
  7 657.500200  35.083700   .263527   .925000 2 15.830 11 3 -.0776
  7 622.246800  35.083700   .249398   .925000 1 16.080 11 1  .8499
  7 664.019700  35.083700   .266140   .505800 1 15.420 10 2 -1.308
  7 664.019700  35.083700   .266140  -.752000 1 15.330 10 1  .2684
  7 665.804400  35.083700   .266855  -.752000 2 15.580 10 1 -.3950
  7 622.246800  35.083700   .249398   .925000 1 15.920 11 2  .2948
  7 665.804400  35.083700   .266855  1.344300 2 15.250 10 2 -.6687
  7 665.804400  35.083700   .266855  -.332700 2 15.250  9 2 -1.536
  7 657.500200  35.083700   .263527 -2.009800 2 15.920 11 2  .8336
  7 665.804400  35.083700   .266855 -1.590500 2 15.330 10 2  .1901
  7 665.804400  35.083700   .266855   .505800 2 15.580 10 1  .1892
  7 664.019700  35.083700   .266140  1.344300 1 15.330 10 1  .3503
  7 622.246800  35.083700   .249398   .925000 1 15.830 11 2 -.1294
  7 664.019700  35.083700   .266140 -1.590500 1 15.420 10 1  .9211
  7 664.019700  35.083700   .266140   .505800 1 15.920 10 2 -1.111
  7 622.246800  35.083700   .249398   .505800 1 16.000 11 2 -.7424
  7 657.500200  35.083700   .263527   .925000 2 16.000 11 1 -.5594
  7 665.804400  35.083700   .266855  -.332700 2 15.670 10 1 -.3875
  7 665.804400  35.083700   .266855  1.344300 2 15.750 10 2 -.5319
  7 664.019700  35.083700   .266140 -1.590500 1 15.330  9 1 -.7408
  7 665.804400  35.083700   .266855  -.752000 2 15.580 10 1 -.1671
  7 664.019700  35.083700   .266140   .925000 1 15.250 10 1 -.4736
  7 664.019700  35.083700   .266140   .505800 1 15.250 10 1 -.0720
  7 622.246800  35.083700   .249398   .505800 1 16.170 11 2 -.0199
  7 665.804400  35.083700   .266855   .925000 2 15.250 10 1  .5771
  7 665.804400  35.083700   .266855 -1.171300 2 15.250 10 1 -.9600
  7 664.019700  35.083700   .266140  -.332700 1 15.830 10 2 -.4395
  7 665.804400  35.083700   .266855   .086500 2 15.500 10 1  .1730
  7 665.804400  35.083700   .266855 -1.171300 2 15.750 10 1 -.4697
  8 418.691700  21.290400   .152397   .086500 2 16.080 10 3 -2.410
  8 432.179300  21.290400   .157306 -1.590500 1 16.250 11 1  .4219
  8 434.699800  21.290400   .158224 -1.171300 2 16.250 11 1  .9531
  8 418.691700  21.290400   .152397 -2.009800 2 15.330 10 1 -.4977
  8 434.699800  21.290400   .158224   .086500 2 16.250 11 2 -1.196
  8 418.691700  21.290400   .152397   .505800 2 16.170 10 1  .6588
  8 476.980300  21.290400   .173613  -.752000 1 15.670 10 1 1.1931
  8 476.980300  21.290400   .173613   .086500 1 15.580 10 1 -.1531
  8 418.691700  21.290400   .152397 -1.590500 2 15.920 10 2 -.5736
  8 432.179300  21.290400   .157306   .086500 1 15.920 11 1 -.8923
  8 432.179300  21.290400   .157306  -.752000 1 15.830 11 1 -1.262
  8 434.699800  21.290400   .158224   .505800 2 15.830 11 1 -.0748
  8 418.691700  21.290400   .152397  -.332700 2 15.500 10 1  .9016
  8 418.691700  21.290400   .152397  -.332700 2 15.670 10 1 1.3149
  8 432.179300  21.290400   .157306  1.344300 1 16.080 11 1 1.4235
  8 432.179300  21.290400   .157306  1.344300 1 16.000 11 1 -.4419
  8 476.980300  21.290400   .173613 -1.171300 1 15.750 10 1 -.3096
  8 434.699800  21.290400   .158224   .505800 2 16.170 11 1  .1473
  8 476.980300  21.290400   .173613   .505800 1 15.580 10 1 1.1333
  8 432.179300  21.290400   .157306  -.332700 1 16.250 11 2 -1.009
  8 432.179300  21.290400   .157306   .925000 1 15.920 11 2 -1.049
  8 434.699800  21.290400   .158224 -2.009800 2 15.920 11 1 -.2135
  8 476.980300  21.290400   .173613   .505800 1 15.420 10 1  .1663
  9 875.091000  53.237500   .436927   .505800 1 15.920 10 3  .8133
  9 719.861300  53.237500   .359422 -1.590500 2 16.170 11 1 1.7964
  9 875.091000  53.237500   .436927  -.332700 1 16.000 10 1 1.2885
  9 875.091000  53.237500   .436927   .925000 1 15.500 10 1  .9453
  9 719.861300  53.237500   .359422   .925000 2 16.080 10 1  .3247
  9 875.091000  53.237500   .436927  1.344300 1 16.170 11 1  .9020
  9 875.091000  53.237500   .436927   .505800 1 16.250 11 1  .9484
  9 719.861300  53.237500   .359422 -1.590500 2 15.750 10 1 1.1332
  9 719.861300  53.237500   .359422  1.344300 2 15.420 10 1  .6852
  9 719.861300  53.237500   .359422  1.344300 2 15.750 10 1 1.0210
  9 719.861300  53.237500   .359422   .505800 2 15.580 10 1 1.6116
  9 719.861300  53.237500   .359422   .505800 2 16.170 11 1 -.8547
  9 719.861300  53.237500   .359422  -.332700 2 16.080 11 1  .4109
  9 875.091000  53.237500   .436927 -2.009800 1 15.330 10 1 1.2459
  9 875.091000  53.237500   .436927  -.332700 1 15.420 10 1  .8796
  9 875.091000  53.237500   .436927   .505800 1 15.920 10 1  .9284
  9 719.861300  53.237500   .359422 -2.009800 2 15.500 10 1 1.4796
  9 875.091000  53.237500   .436927  1.344300 1 16.250 11 1 2.4426
  9 719.861300  53.237500   .359422   .925000 2 16.000 10 1 1.1568
  9 875.091000  53.237500   .436927  1.344300 1 15.500 10 1  .7372
  9 719.861300  53.237500   .359422   .086500 2 15.670 10 1 1.0012
  9 719.861300  53.237500   .359422  -.332700 2 15.830 10 1  .7634
  9 875.091000  53.237500   .436927  1.344300 1 15.420 10 1 1.2624
  9 875.091000  53.237500   .436927   .505800 1 15.670 10 2 1.5264
  9 875.091000  53.237500   .436927   .086500 1 16.000 10 1 -.6212
  9 719.861300  53.237500   .359422   .505800 2 15.420 10 2  .0786
  9 875.091000  53.237500   .436927   .505800 1 16.250 11 1 2.3898
  9 875.091000  53.237500   .436927   .925000 1 15.580 10 1 1.3971
  9 719.861300  53.237500   .359422   .505800 2 15.750 10 1  .7394
 10 594.315500 532.834600  3.915951  1.344300 1 15.330 10 1  .2881
 10 594.315500 532.834600  3.915951 -2.009800 1 15.920 10 1  .6852
 10 594.315500 532.834600  3.915951  1.344300 1 15.920 10 1 -.2162
 10 594.315500 532.834600  3.915951  1.344300 1 15.920 10 1  .6318
 10 594.315500 532.834600  3.915951  -.752000 1 15.250 10 1 -.5225
 10 594.315500 532.834600  3.915951   .505800 1 15.830 10 1 -.7428
 10 560.245300 532.834600  3.691462   .925000 2 16.080 11 1  .0794
 10 560.245300 532.834600  3.691462   .505800 1 16.080 11 1 -1.601
 10 594.315500 532.834600  3.915951   .925000 1 15.750 10 1 -.6283
 10 645.010300 532.834600  4.249979   .925000 2 15.500 10 1 1.5528
 10 645.010300 532.834600  4.249979   .505800 2 15.330 10 1 -.5755
 10 645.010300 532.834600  4.249979   .505800 2 16.170 10 1 -.1664
 10 594.315500 532.834600  3.915951  -.332700 1 16.170 10 1 -.7214
 10 594.315500 532.834600  3.915951   .505800 1 15.500 10 1 1.5297
 10 594.315500 532.834600  3.915951   .505800 1 15.250  9 1  .8861
 10 594.315500 532.834600  3.915951   .505800 1 15.250 10 1  .1663
 10 594.315500 532.834600  3.915951   .925000 1 15.500 10 1  .3962
 10 594.315500 532.834600  3.915951  -.752000 1 15.750 10 1  .8763
 10 594.315500 532.834600  3.915951  -.332700 1 15.500 10 1 1.1822
 10 594.315500 532.834600  3.915951  -.752000 1 15.330 10 1  .0530
 10 645.010300 532.834600  4.249979  -.332700 2 15.920 10 1 -.1685
 10 594.315500 532.834600  3.915951   .505800 1 15.670 10 1 -.4686
 10 594.315500 532.834600  3.915951   .086500 1 15.500 10 1 -.1324
 10 645.010300 532.834600  4.249979 -1.171300 2 15.670 10 1  .6799
 10 645.010300 532.834600  4.249979 -1.171300 2 15.420  9 1 -.0579
 10 645.010300 532.834600  4.249979   .086500 2 15.420 10 1  .9041
 10 645.010300 532.834600  4.249979   .086500 2 16.080 10 1 -.6811
 10 594.315500 532.834600  3.915951   .505800 1 15.330  9 1 -.4447
 10 594.315500 532.834600  3.915951 -2.009800 1 15.420 10 1 -.2116
 10 645.010300 532.834600  4.249979 -1.590500 2 15.750 10 1  .5609
 10 594.315500 532.834600  3.915951  -.752000 1 15.420 10 1 -1.022
 10 594.315500 532.834600  3.915951   .925000 1 15.830 10 1 -.5992
 10 645.010300 532.834600  4.249979 -1.171300 2 15.330  9 1 1.0284
 10 594.315500 532.834600  3.915951   .505800 1 16.170 10 1 1.2093
 10 594.315500 532.834600  3.915951   .086500 1 15.830 10 1 -.2297
 11 696.374600 575.914900  4.249758   .505800 1 16.000 10 1  .4109
 11 696.374600 575.914900  4.249758  1.344300 1 15.830 10 1  .6151
 11 696.374600 575.914900  4.249758  -.332700 1 16.080  9 1 -.4144
 11 700.014700 575.914900  4.271973   .505800 2 15.830 10 1 -.6159
 11 792.363600 575.914900  4.835549  -.332700 2 16.170 11 1 -.0879
 11 700.014700 575.914900  4.271973  -.332700 2 16.080 10 1  .2589
 11 700.014700 575.914900  4.271973 -1.171300 2 15.330  9 1 1.3443
 11 696.374600 575.914900  4.249758   .086500 1 15.830 10 2 -.9807
 11 696.374600 575.914900  4.249758   .086500 1 16.000 10 1 -.7692
 11 700.014700 575.914900  4.271973  -.332700 2 16.000 10 1  .2790
 11 700.014700 575.914900  4.271973  -.332700 2 15.750 10 1  .3578
 11 700.014700 575.914900  4.271973 -2.009800 2 15.500 10 1 -.2386
 11 696.374600 575.914900  4.249758   .086500 1 15.670 10 1 -.7867
 11 792.363600 575.914900  4.835549  -.332700 2 16.250 11 1  .3427
 11 700.014700 575.914900  4.271973   .925000 2 15.670 10 1  .3240
 11 700.014700 575.914900  4.271973   .505800 2 15.830 10 1 -.1170
 11 696.374600 575.914900  4.249758   .505800 1 15.500 10 1  .4817
 11 700.014700 575.914900  4.271973  1.344300 2 15.580 10 1 -.6528
 11 696.374600 575.914900  4.249758 -1.171300 1 15.330  9 1  .6071
 11 700.014700 575.914900  4.271973   .505800 2 15.420  9 1 -.9184
 11 700.014700 575.914900  4.271973   .925000 2 15.670 10 1  .9756
 11 696.374600 575.914900  4.249758   .086500 1 16.000 10 1 -.3008
 11 696.374600 575.914900  4.249758   .925000 1 15.670 10 1 -.2199
 11 700.014700 575.914900  4.271973   .925000 2 16.080 10 1 -.3299
 11 696.374600 575.914900  4.249758   .505800 1 15.420  9 1 1.3244
 11 700.014700 575.914900  4.271973  -.332700 2 15.500 10 1  .2011
 11 792.363600 575.914900  4.835549 -1.590500 2 16.250 11 1  .4796
 11 700.014700 575.914900  4.271973   .925000 2 16.250 10 1  .1264
 11 700.014700 575.914900  4.271973   .505800 2 15.920 10 1  .9202
 12 661.847500  51.609100   .406098   .505800 2 16.080 10 1 -.9581
 12 661.847500  51.609100   .406098   .505800 2 16.330 10 2 -.8316
 12 661.847500  51.609100   .406098 -1.590500 2 16.330 10 1  .8288
 12 661.847500  51.609100   .406098   .505800 2 15.420  9 2 -.0448
 12 605.387900  51.609100   .371456   .505800 1 15.750  9 1 -.0693
 12 567.193500  51.609100   .348020 -1.590500 1 16.250 11 1 -.1928
 12 661.847500  51.609100   .406098 -2.009800 2 15.920 10 2 -1.259
 12 605.387900  51.609100   .371456  1.344300 1 15.500 10 2 -1.018
 12 661.847500  51.609100   .406098   .505800 2 15.670 10 2 -3.423
 12 661.847500  51.609100   .406098   .925000 2 16.250 10 2 -3.086
 12 605.387900  51.609100   .371456 -2.009800 1 16.170 10 2  .2970
 12 605.387900  51.609100   .371456   .505800 1 15.750 10 2 -1.587
 12 661.847500  51.609100   .406098   .505800 2 15.830 10 1  .0831
 12 661.847500  51.609100   .406098 -2.009800 2 15.920 10 2 -2.304
 12 567.193500  51.609100   .348020  -.332700 1 16.250 11 2 -.7079
 12 661.847500  51.609100   .406098 -1.171300 2 16.000 10 2 -.8599
 12 605.387900  51.609100   .371456   .505800 1 15.420 10 1 -.1648
 12 661.847500  51.609100   .406098 -2.009800 2 15.670 10 2 -2.001
 12 661.847500  51.609100   .406098 -2.009800 2 16.170  9 2 -.5006
 12 605.387900  51.609100   .371456   .925000 1 16.080 10 2 -2.131
 12 605.387900  51.609100   .371456   .505800 1 15.920 10 3 -1.716
 12 605.387900  51.609100   .371456  -.332700 1 16.170 10 2 -.1281
 12 661.847500  51.609100   .406098 -1.590500 2 15.500 10 3  .4966
 12 567.193500  51.609100   .348020  1.344300 1 16.330 11 2 -.8975
 13 877.147400 213.515000  1.817868  -.752000 1 15.830 10 1  .3226
 13 713.053300 213.515000  1.477787  -.752000 1 16.170 11 1 1.3179
 13 877.147400 213.515000  1.817868   .086500 1 16.080 10 1 -1.292
 13 713.053300 213.515000  1.477787  -.332700 1 16.000 11 2 -.1424
 13 877.147400 213.515000  1.817868  1.344300 1 15.420 10 1 1.1040
 13 708.566300 213.515000  1.468488   .505800 2 15.920 10 1 -.5066
 13 708.566300 213.515000  1.468488  -.332700 2 15.750 10 1  .3395
 13 708.566300 213.515000  1.468488 -2.009800 2 15.580 10 1 -1.022
 13 713.053300 213.515000  1.477787 -1.171300 1 15.920 11 1  .1202
 13 708.566300 213.515000  1.468488   .505800 2 15.750 10 1 1.0277
 13 877.147400 213.515000  1.817868   .925000 1 15.830  9 1  .5788
 13 830.194700 213.515000  1.720560 -1.590500 2 16.080 11 1 -.1512
 13 877.147400 213.515000  1.817868   .505800 1 15.500 10 1 1.1069
 13 708.566300 213.515000  1.468488 -2.009800 2 15.670 10 1  .1065
 13 830.194700 213.515000  1.720560 -2.009800 2 16.250 11 1 -1.220
 13 713.053300 213.515000  1.477787   .086500 1 15.920 11 1 -.0368
 13 713.053300 213.515000  1.477787  -.332700 1 16.080 11 1  .3673
 13 708.566300 213.515000  1.468488  -.332700 2 15.420 10 1  .9548
 13 708.566300 213.515000  1.468488 -2.009800 2 15.500  9 1 -.6159
 13 877.147400 213.515000  1.817868   .086500 1 15.330 10 1  .6284
 13 830.194700 213.515000  1.720560   .925000 2 16.000 11 1 1.1931
 13 877.147400 213.515000  1.817868 -1.590500 1 15.580 10 1 -.3719
 13 830.194700 213.515000  1.720560 -2.009800 2 16.000 11 1 -.1160
 13 708.566300 213.515000  1.468488 -1.171300 2 15.500 10 1  .3104
 13 713.053300 213.515000  1.477787  1.344300 1 16.080 11 1  .3247
 13 830.194700 213.515000  1.720560   .086500 2 16.170 11 1  .6052
 13 708.566300 213.515000  1.468488   .925000 2 15.830 10 1 -.1797
 13 708.566300 213.515000  1.468488   .505800 2 15.330 10 1 1.1721
 13 830.194700 213.515000  1.720560 -1.171300 2 16.170 11 1 1.6908
 13 708.566300 213.515000  1.468488   .505800 2 15.830 10 1  .0691
 14 718.178000  84.454500   .643857 -2.009800 2 16.170  9 1 -1.759
 14 718.178000  84.454500   .643857 -2.009800 2 15.750  9 1 -1.071
 14 694.487100  84.454500   .622617 -1.171300 2 15.500 10 2 -.8659
 14 694.487100  84.454500   .622617  -.752000 2 15.250 10 2 -1.211
 14 697.645500  84.454500   .625449   .505800 1 16.000 10 3 -2.734
 14 718.178000  84.454500   .643857   .086500 2 15.580  9 3 -1.484
 14 697.645500  84.454500   .625449 -1.590500 1 16.080 11 2 -1.783
 14 697.645500  84.454500   .625449  1.344300 1 15.500 10 1  .9041
 14 718.178000  84.454500   .643857  -.332700 1 15.250  9 3 -.3397
 14 718.178000  84.454500   .643857  -.332700 1 15.830  9 1  .3420
