338   3   3   1   1   3 58.10  10 999  54 999 1 13.48  42
339   3 999   0   1   2 53.90  10   9  53  59 1 13.48  42
340   3   3   0   1   2 45.90   5   6  47  47 1 13.48  42
341   3   2   0   1   2 43.10   9  12  38  59 1 13.48  42
342   3   2   1   1   2 56.20   0  10  60  53 1 13.48  42
343   3   2   1   0   1 51.10   8   9  51  54 1 13.48  42
344   3   2   1   1   2 46.20   8   8  45  47 1 13.48  42
345   3   2   1   1   2 36.40   9 999  46 999 1 13.48  42
346   3   3   1   1   3 50.93   9   9  47  54 1 13.48  42
347   3   2   0   1   2 25.20   9 999  48 999 1 13.48  42
348   3   2   1   1   2 45.90  11 999  45 999 1 13.48  42
349   3   2   1   1   2 38.20   7   7  46  39 1 13.48  42
350   3   2   0   1   2 45.00   9   9  50  52 1 13.48  42
351   3   3   0   1   2 38.00   9 999  46 999 1 13.48  42
352   3   3   1   1   3 76.80  10   9  49  57 1 13.48  42
353   3   3   1   0   2 50.20   8   3  48  38 1 13.48  42
354   3   3   1   1   2 48.70   7   7  53  52 1 13.48  42
355   3 999   1   1   2 42.00   6   8  47  48 1 13.48  42
356   3   2   1   1   2 40.60  10   9  49  50 1 13.48  42
357   3   3   0   1   2 49.00   9   9  53  51 1 13.48  42
469   3   3   1   1   2 39.20   8   9  48  56 1 13.48  42
470   3   3   0   1   2 48.30   8 999  48 999 1 13.48  42
471   3   2   1   1   1 12.30   6   8  39  44 1 13.48  42
472   3   2   1   0   2 49.00   7   8  49  51 1 13.48  42
473   3   3   1   1   1 34.00   6 999  46 999 1 13.48  42
474   3   3   0   1   2 51.10   7   6  48  53 1 13.48  42
475   3   2   1   0   3 47.53   8   9  47  60 1 13.48  42
476   3   3   1   1   2 49.40   8   9  50  57 1 13.48  42
477   3   3   0   1   2 49.40   8   9  50  53 1 13.48  42
478   3   2   1   1   2 22.60   8  10  45  57 1 13.48  42
955   3   3   0   1   2 40.30   8   8  41  53 1 13.48  42
272   4   2   0 999   2  5.30   5   7  38  43 1  9.16  10
273   4   2   0   1   2 34.00  10  10  39  51 1  9.16  10
274   4   2   0   1   2 54.60  12  10  48  64 1  9.16  10
275   4   2   1   1   2 43.40   9  10  39  55 1  9.16  10
276   4   3   0   1   2 38.00   9   9  42  51 1  9.16  10
277   4   2   0   1   3 59.70  10  10  50  52 1  9.16  10
278   4   2   0 999   2 35.90   7   9  47  43 1  9.16  10
279   4   2   1   1   1 57.40   9   9  53  55 1  9.16  10
280   4   2   0   1   2 52.50  10   9  58  54 1  9.16  10
281   4   2   0   1   2 56.50  10  11  49  49 1  9.16  10
594   4   2   0   1   2 47.60  10 999  49 999 1  9.16  10
595   4   2   0   1   2 999.0   5   7  53  55 1  9.16  10
939   4 999   0   1   2 54.60  12   9  48  51 1  9.16  10
940   4   2   1   1   2 45.50   9   9  46  48 1  9.16  10
941   4 999   0   1   2 41.70   8   9  47  54 1  9.16  10
942   4 999   0 999   3 57.40  10  10  52  55 1  9.16  10
943   4 999   0   1   2 56.20  10   9  53  55 1  9.16  10
944   4   3   0   1   2 50.90   9   8  47  49 1  9.16  10
945   4   2   0   1   2 32.72   8   9  40  47 1  9.16  10
946   4   2   0   1   2 55.50   7   8  46  54 1  9.16  10
947   4   3   0   1   3 63.70  10  10  55  59 1  9.16  10
150   5   2   0   1   3 57.20   7  10  49  61 1 17.48  40
151   5   3   0   1   3 61.10  10  10  49  52 1 17.48  40
152   5   3   1   1   3 63.20  10   8  56  63 1 17.48  40
153   5   2   1   1   3 57.60  10   9  46  54 1 17.48  40
154   5   3   1   1   3 61.40   5   7  50  58 1 17.48  40
155   5   3   0   1   3 56.00   9  10  56  50 1 17.48  40
156   5   3   0   1   3 62.30  12 999  61 999 1 17.48  40
157   5   1   0   0   3 65.10  11  10  52  58 1 17.48  40
158   5   3   1   1   3 56.50   9  10  54  56 1 17.48  40
159   5 999   1   1   3 65.60  12 999  57 999 1 17.48  40
160   5   1   1   1   3 57.60  12  12  60  58 1 17.48  40
161   5   3   0   1   2 53.40   9   9  43  55 1 17.48  40
162   5   3   1   0   2 55.50   8   8  51  52 1 17.48  40
163   5   2   0   1   3 61.80  11  11  52  56 1 17.48  40
164   5   3   0 999   3 62.80   7   9  54  62 1 17.48  40
165   5 999   1   1   1 61.60   6   7  50  51 1 17.48  40
166   5   3   1   1   2 45.50   8  10  47  53 1 17.48  40
167   5   2   0   1   2 36.40  10   9  46  52 1 17.48  40
168   5   3   0   1   2 47.10  11  11  54  57 1 17.48  40
169   5   2   0 999   2 47.30  10   9  38  52 1 17.48  40
170   5   3   0   0   2 28.40   8   8  44  49 1 17.48  40
171   5   2   0   1   2 35.40   6   9  40  51 1 17.48  40
172   5   3   1   0   2 35.70  10   9  51  49 1 17.48  40
173   5   2   1   1   2 48.50   9   9  47  51 1 17.48  40
174   5   2   1   1 999 51.80   6   7  46  51 1 17.48  40
175   5   1   0 999   2 999.0  12  12  48  53 1 17.48  40
176   5   3   0   1   2 999.0   7   9  46  52 1 17.48  40
177   5   2   1   1   2 46.40  10  10  48  52 1 17.48  40
178   5   2   0   0   2 39.40   5   6  50  49 1 17.48  40
179   5   3   1   1   2 37.80   9 999  51 999 1 17.48  40
180   5   2   1   0   2 999.0  11  10  46  52 1 17.48  40
181   5   2   1   1   2 46.20   8 999  48 999 1 17.48  40
182   5   2   0   1   2 49.90   9  10  49  53 1 17.48  40
183   5   3   1   1   2 49.40  10  11  48  54 1 17.48  40
184   5   3   0   0   2 49.20  11  12  52  55 1 17.48  40
185   5   2   0   1   2 45.00  10  10  47  55 1 17.48  40
186   5   2   1   0   2 30.50   9 999  39 999 1 17.48  40
187   5 999   0   1   2 50.20  10  10  48  54 1 17.48  40
188   5 999   0   1   2 45.20   6 999  47 999 1 17.48  40
189   5   3   0   1   2 43.60   7   9  43  49 1 17.48  40
190   5   3   0   1   2 45.20   8 999  46 999 1 17.48  40
191   5   2   0   1   2 36.40   8 999  50 999 1 17.48  40
192   5   3   1   1   1 55.30   9  10  54  57 1 17.48  40
371   5   2   0   1   3 57.20  11  11  43  51 1 17.48  40
372   5   2   1   1   2 22.80   8   8  48  51 1 17.48  40
373   5   3   1   1   2 53.40  11  12  51  52 1 17.48  40
374   5   2   1   1   2 44.50  10  10  48  48 1 17.48  40
464   5   3   1   1   2 56.70   8 999  54 999 1 17.48  40
465   5   3   1   1   3 60.00  10  10  50  58 1 17.48  40
466   5   2   1   1   3 57.34   9  11  52  55 1 17.48  40
578   5   2   0   1   2 52.50  10  10  52  54 1 17.48  40
579   5   1   0   1   3 59.50   8  10  52  58 1 17.48  40
851   6   3   0   1   2 41.50   8   6  43  46 0  9.61  77
852   6 999   1   1   2 55.50   9 999  52 999 0  9.61  77
853   6   3   1 999   2 56.70   9  10  57  55 0  9.61  77
854   6   3   0   1   2 51.80  11  12  55  60 0  9.61  77
855   6   3   0   1 999 50.20  10 999  58 999 0  9.61  77
856   6 999   0   1   2 38.70   7   8  45  50 0  9.61  77
857   6   3   1   1   2 39.40  12   9  44  49 0  9.61  77
858   6 999   0   1   2 33.30   7   9  42  48 0  9.61  77
859   6   3   1   1   2 999.0   9   7  50  43 0  9.61  77
860   6   3   0   1   2 38.50   8   9  45  55 0  9.61  77
861   6   3   0   1   2  6.00   9   8  43  39 0  9.61  77
862   6   3   0   1   2 55.50  10   9  49  56 0  9.61  77
863   6   1   0   1   2 42.20   3   8  48  45 0  9.61  77
864   6   2   0   1   2 54.60   9 999  53 999 0  9.61  77
865   6   3   1   1   2 47.80  10  11  52  55 0  9.61  77
866   6   3   1   1   2 999.0   7   9  43  60 0  9.61  77
867   6   3   1   1   2 49.70  11 999  50 999 0  9.61  77
868   6   3   0   1   2 51.10   8   9  52  53 0  9.61  77
869   6   3   0   1   2 52.30   9   9  45  54 0  9.61  77
870   6   2   1   1   2 55.30   8  10  46  52 0  9.61  77
871   6   3   1   1   3 59.50  12  10  53  56 0  9.61  77
872   6   3   1   1   2 35.90   8   9  49  54 0  9.61  77
873   6   3   1   1   2 43.80   8   6  46  53 0  9.61  77
874   6   3   1   1   2 51.10   9  10  51  51 0  9.61  77
875   6   3   0   1   2 46.60   3   6  43  49 0  9.61  77
876   6   3   0   1   2 45.20   7   6  42  47 0  9.61  77
877   6   3   1   1   2 49.00   9  12  52  59 0  9.61  77
878   6   3   1   1   3 57.20   9   9  44  49 0  9.61  77
879   6   3   0   1   3 61.17   9   6  57  63 0  9.61  77
880   6   2   1   1   3 68.40  11   9  57  60 0  9.61  77
881   6   3   1   1   2 46.20   9 999  47 999 0  9.61  77
882   6   3   1   1   2 999.0  10  10  48  51 0  9.61  77
922   6   3   1   1   2 37.50   9  10  46  54 0  9.61  77
923   6   3   1   1   2 42.70   9   9  43  46 0  9.61  77
976   6   3   0   1   2 51.60   8   7  46  46 0  9.61  77
665   7   3   0   1   2 999.0   7   8  52  53 0  9.46  57
666   7   3   0   1   2 44.80  10 999  48 999 0  9.46  57
667   7   2   0   1   2 43.60   8 999  51 999 0  9.46  57
668   7   2   1   1   2 999.0  10  10  52  54 0  9.46  57
669   7   2   0   1   1 37.80   9 999  46 999 0  9.46  57
670   7   3   0   0   2 45.20   8   9  50  55 0  9.46  57
672   7   2   1   0   2 44.50   7   9  44  47 0  9.46  57
673   7   3   1   1   2 45.00  11  11  51  54 0  9.46  57
674   7   3   1   1   3 43.58  10  10  49  47 0  9.46  57
675   7   3   0   1   2 44.80   9  12  46  48 0  9.46  57
676   7   2   0   0   2 39.20   9   9  45  56 0  9.46  57
677   7   2   0   1   2 47.60  10  11  43  52 0  9.46  57
678   7   3   0   1   1 999.0   9   6  54  56 0  9.46  57
679   7   2   0   1   2 40.60   9  10  47  45 0  9.46  57
680   7   3   1   1   1 46.40   9   9  52  53 0  9.46  57
681   7   3   1   0   2 41.50   8   8  49  54 0  9.46  57
682   7   3   0   0   2 40.80   9  10  46  51 0  9.46  57
683   7   3   1   1   2 46.90   6 999  50 999 0  9.46  57
684   7   3   0   1   2 39.60   7   8  44  44 0  9.46  57
685   7   2   1   1   1 36.40   9  10  43  50 0  9.46  57
686   7   3   1   1   3 62.44   8   7  49  54 0  9.46  57
687   7   3   0   1   2 47.10   8   9  39  55 0  9.46  57
688   7   3   0   1   2 47.30   9 999  43 999 0  9.46  57
689   7   3   0   1   2 47.60  10  12  47  53 0  9.46  57
690   7   3   0   1   2 45.70   8   9  49  52 0  9.46  57
692   7   3   0   1   2 999.0   9   6  49  52 0  9.46  57
693   7   3   1   1   1 39.20   8 999  48 999 0  9.46  57
694   7   3   0   1   2 25.60   7  11  46  56 0  9.46  57
695   7   3   0   1   2 47.30   9   9  45  56 0  9.46  57
696   7   2   0   0   2 44.96   6 999  42 999 0  9.46  57
697   7   3   0   1   2 44.30   8   9  39  51 0  9.46  57
698   7   3   0   1   2 999.0  10  10  56  63 0  9.46  57
930   7   2   1   1   2 42.00   8   8  42  49 0  9.46  57
980   7   3   1   1   2 48.50   9   9  50  64 0  9.46  57
981   7   3   0   1   2 26.10  10   9  47  47 0  9.46  57
 60   8   3   1   0   3 66.72   9 999  58 999 1 999.0  47
 61   8 999   0   1   2 48.70  12  12  53  51 1 999.0  47
 62   8   3   0   0   3 63.00  10   9  49  59 1 999.0  47
 63   8   3   0   1 999 56.20   9  10  53  64 1 999.0  47
 64   8 999   0   1   3 63.90   8  10  56  60 1 999.0  47
 65   8   3   1   0   2 55.50   9  12  56  55 1 999.0  47
 66   8   3   0   0   3 58.80   9   9  55  59 1 999.0  47
193   8   3   1   1   1 51.80   6 999  46 999 1 999.0  47
194   8   3   0   1   3 65.80   7  10  55  55 1 999.0  47
195   8   3   1   0   2 48.50   7   7  49  54 1 999.0  47
196   8   3   0   0   2 56.50   9   9  54  59 1 999.0  47
197   8   1   1   1   2 49.00   8   9  50  55 1 999.0  47
198   8   3   1   1   2 53.90  10  10  55  61 1 999.0  47
199   8   3   0   1   3 58.10   9  12  50  54 1 999.0  47
200   8   1   1   0   2 999.0   7   9  46  52 1 999.0  47
201   8   3   1   0   2 37.30   9 999  47 999 1 999.0  47
202   8   3   1   1   1 18.60   8 999  44 999 1 999.0  47
203   8 999   1   1   2 47.60   9 999  52 999 1 999.0  47
204   8   3   1   1   2 49.90  10   8  46  53 1 999.0  47
205   8 999   1   0   3 59.12   9   9  60  62 1 999.0  47
206   8   1   0   1   3 59.28  11  10  58  56 1 999.0  47
207   8   1   1   0   2 55.80   8  12  53  55 1 999.0  47
208   8   3   0   0   2 54.60   7   9  52  57 1 999.0  47
209   8   3   1   1   3 58.30   8   9  61  59 1 999.0  47
210   8   2   0   1   3 61.69   9  11  57  54 1 999.0  47
211   8   3   1 999   3 56.20   8  10  49  55 1 999.0  47
212   8   3   1   0   3 64.60   7   9  50  59 1 999.0  47
213   8   3   1   0   2 56.20  11  11  52  59 1 999.0  47
214   8   1   0   1   3 64.40   9   9  52  56 1 999.0  47
215   8   3   0   1   3 63.20   8 999  50 999 1 999.0  47
216   8 999   1   1   3 61.40  12  12  50  59 1 999.0  47
217   8   3   1   1   3 60.00  11 999  55 999 1 999.0  47
218   8   3   1   0   3 60.40   9  10  58  64 1 999.0  47
219   8 999   0   0   3 65.60  10  11  54  63 1 999.0  47
220   8   3   0   1   2 44.30  11  11  48  56 1 999.0  47
221   8   1   0   0   3 56.20  10 999  53 999 1 999.0  47
392   8   3   0   1   2 51.10   7  10  53  55 1 999.0  47
393   8   3   0   1   3 57.90  10  12  60  56 1 999.0  47
394   8   3   0   0   3 59.30  12  12  53  58 1 999.0  47
395   8   2   1   0   2 55.10  10   9  54  53 1 999.0  47
396   8   3   1   0   1 55.30   8   8  50  54 1 999.0  47
397   8   2   0   1   2 999.0  11  12  39  57 1 999.0  47
398   8   3   1   1   3 53.90  11  10  56  37 1 999.0  47
849   8   3   1   1 999 50.40   9   9  51  57 1 999.0  47
850   8   1   0   0   3 63.00  12  12  64  60 1 999.0  47
645   9   3   0   1   3 62.10  11   9  61  51 0  8.50  65
646   9   3   0   0   1 42.70   7 999  50 999 0  8.50  65
647   9   3   1   1   1 45.70  10  12  47  50 0  8.50  65
648   9   3   1   0   2 52.70  11  12  51  60 0  8.50  65
649   9 999   1   1   2 51.30  12  12  49  38 0  8.50  65
650   9   2   1   0   2 999.0   9  10  56  55 0  8.50  65
651   9   3   1   1   2 50.90  10   9  50  55 0  8.50  65
652   9   2   0 999   2 49.40  10  10  56  52 0  8.50  65
653   9   2   0   1   3 55.56   9 999  52 999 0  8.50  65
654   9   3   1   1   2 46.40  11  11  52  62 0  8.50  65
655   9   2   1   1   3 56.00   9  10  38  52 0  8.50  65
656   9   3   1   0   2 52.70  10  10  54  54 0  8.50  65
657   9   3   1   1   2 54.60   9   9  52  55 0  8.50  65
658   9   3   1   1   3 61.80  12  11  56  62 0  8.50  65
659   9   2   1   1   2 50.60  11  10  48  49 0  8.50  65
660   9   3   0   1   1 54.80   9   9  48  48 0  8.50  65
661   9   3   1   1   3 57.40   8   9  50  55 0  8.50  65
662   9   2   0   1   3 57.60  12   8  52  53 0  8.50  65
663   9   3   0   1   3 61.10  11  12  53  45 0  8.50  65
664   9 999   1   1   2 57.20  10  10  55  62 0  8.50  65
 30  10   3   0   1   3 62.50   7   9  60  63 1 13.12  66
 31  10   3   0   0   3 57.40   8   8  49  55 1 13.12  66
 32  10   3   1   1   2 999.0   9   8  55  63 1 13.12  66
 33  10   3   0   1   3 56.50   8 999  53 999 1 13.12  66
100  10 999   0   0   3 57.90   9   7  53  52 1 13.12  66
101  10   3   0   1   3 57.40   9   9  52  55 1 13.12  66
102  10   3   1   1   3 64.90   9   9  61  64 1 13.12  66
103  10   3   1   1   3 57.40   8  12  56  57 1 13.12  66
104  10   3   0   1   3 65.10  10  12  53  60 1 13.12  66
105  10   3   0   0   2 52.00   9   9  48  53 1 13.12  66
106  10   2   0   1   2 41.50   9  12  48  56 1 13.12  66
107  10   3   0   0   3 57.20  10  10  59  59 1 13.12  66
108  10   3   1   1   3 57.20   8 999  50 999 1 13.12  66
109  10   3   1   1   1 54.80  12   9  54  53 1 13.12  66
110  10   3   0   1   2 54.40  10 999  54 999 1 13.12  66
414  10   3   0   1   2 54.40  10  10  56  62 1 13.12  66
415  10   2   0   1   1 55.80  11  12  51  65 1 13.12  66
416  10   3   1   1   3 57.60  10 999  52 999 1 13.12  66
417  10   3   1   0   2 42.00  10 999  39 999 1 13.12  66
418  10   3   0   1   2 41.30  10  12  45  52 1 13.12  66
419  10   2   0   1   2 38.90  11  10  52  57 1 13.12  66
420  10   3   0   1   1 57.90   9   9  39  56 1 13.12  66
421  10 999   1   1   2 999.0  10   9  48  54 1 13.12  66
422  10   3   0   1   3 59.30  11  11  55  59 1 13.12  66
423  10   2   0   0   2 45.20   9  10  50  57 1 13.12  66
424  10   3   1   1   3 58.60   9   9  57  63 1 13.12  66
425  10   3   0   1   2 49.40  10   9  45  56 1 13.12  66
836  10   3   0   1   2 54.60   9 999  47 999 1 13.12  66
837  10   3   1   1   3 59.30   8 999  54 999 1 13.12  66
699  11   3   0   1   2 48.50   9   9  49  57 0 12.99  88
700  11   3   0   1   2 51.60   4   9  53  55 0 12.99  88
701  11   3   1   1   2 55.30   9  10  49  55 0 12.99  88
702  11   3   1   0   2 51.80  10  10  42  48 0 12.99  88
703  11   3   1   1 999 54.80  12   6  52  63 0 12.99  88
704  11   3   1   1   2 999.0   9   9  42  50 0 12.99  88
705  11   3   0   1   2 51.10  10  10  47  56 0 12.99  88
706  11   3   0   0   2 51.60   7   6  45  56 0 12.99  88
707  11 999   0   1   2 999.0   7  11  50  55 0 12.99  88
708  11   3   0   0   2 49.20   9  10  43  52 0 12.99  88
709  11   3   0   1   2 54.40   9 999  51 999 0 12.99  88
710  11   3   1   1   1 56.20  11  11  48  55 0 12.99  88
966  11 999   0   1   2 53.90   9   9  54  55 0 12.99  88
967  11   3   0   1   2 48.70   9  10  54  54 0 12.99  88
968  11   1   1   1   1 48.30   8   8  48  55 0 12.99  88
969  11 999   0   1   2 17.40   6   7  43  43 0 12.99  88
225  12   2   0   1   3 61.80   9   9  55  54 1  6.97  66
226  12   2   0   1   2 999.0  10 999  38 999 1  6.97  66
227  12   3   0   1   3 59.70  10 999  55 999 1  6.97  66
228  12   2   0   1   2 52.00   9  12  56  52 1  6.97  66
229  12 999   0   1   3 61.40  11  12  58  54 1  6.97  66
230  12   2   1   1   2 53.20   9   9  48  47 1  6.97  66
231  12   3   0   1   3 70.20  11   8  58  52 1  6.97  66
232  12   2   0   1   2 27.30   6   8  43  43 1  6.97  66
233  12   2   0   1   2 49.20   5   7  48  46 1  6.97  66
234  12   2   0   1   2 46.60   8   9  50  49 1  6.97  66
235  12   2   0   1   3 70.50  11   9  57  55 1  6.97  66
236  12   2   0   0   3 87.80  10  12  65  59 1  6.97  66
237  12   2   1   1   3 60.90   8 999  53 999 1  6.97  66
238  12   2   0   1   2 54.40  11  11  58  54 1  6.97  66
239  12   2   1 999   3 54.48  10   9  48  51 1  6.97  66
240  12   3   0   1   2 35.40   8   6  46  54 1  6.97  66
241  12   2   1   1   2 48.00   7   8  51  52 1  6.97  66
242  12   2   1   1   2 46.90   9 999  48 999 1  6.97  66
243  12   2   0   1   2 56.70  10  11  52  51 1  6.97  66
244  12   2   1   1   1 43.60  10  10  46  52 1  6.97  66
245  12   2   1   1   2 999.0  10 999  47 999 1  6.97  66
246  12 999   0   1   2 50.90   7   8  51  57 1  6.97  66
247  12   3   0   1   2 43.60  10   9  39  48 1  6.97  66
248  12   2   0   1   2 54.40  10 999  50 999 1  6.97  66
249  12   2   0   0   3 61.60  10  10  56  62 1  6.97  66
250  12   2   0   1   3 64.60  10 999  56 999 1  6.97  66
251  12   2   0   1   3 64.40   9   9  51  56 1  6.97  66
252  12   3   1   1   2 44.10   8   8  45  47 1  6.97  66
924  12   2   0   0   3 57.60  11 999  49 999 1  6.97  66
358  13   3   0   0   3 60.40  10 999  52 999 1  8.16  31
359  13   3   0   0 999 58.30   8 999  50 999 1  8.16  31
360  13   3   1   0   2 49.00  10 999  51 999 1  8.16  31
361  13   3   0   0   2 45.20  10  11  44  51 1  8.16  31
362  13   3   0   0   1 61.60   9   9  55  58 1  8.16  31
363  13   1   1   0   2 999.0  11  12  50  59 1  8.16  31
364  13   3   0   1   3 58.60  11   7  55  57 1  8.16  31
365  13   3   0   0   3 57.60   9  11  46  63 1  8.16  31
366  13   3   1   0   3 56.00   8 999  53 999 1  8.16  31
367  13   3   0 999   3 57.60   9  11  51  59 1  8.16  31
368  13   3   0   0   2 51.60   9  10  42  64 1  8.16  31
369  13   3   1   0   2 49.90   4 999  47 999 1  8.16  31
671  13   3   1   1   2 50.60   9   9  43  59 1  8.16  31
711  13   3   0   0   2 999.0   9 999  52 999 1  8.16  31
712  13   3   1 999 999 57.60   7  12  54  51 1  8.16  31
713  13   3   1   0   3 62.80   9 999  65 999 1  8.16  31
714  13   3   1   0   3 62.50   9  10  49  59 1  8.16  31
